Trial (NCT),Condition,Arm,Any AE %,Serious AE %,AE leading to discontinuation %,CT.gov last updated,Trial start date,Trial completion date
NCT00532441,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Erlotinib and Docetaxel,100.0,36.0,,2016-02-12,2007-09,2010-08
NCT00049322,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Arm I,100.0,33.33333333333333,,2020-09-01,2003-06,2012-02
NCT00049322,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Arm II,100.0,7.142857142857142,,2020-09-01,2003-06,2012-02
NCT02875392,Non-alcoholic Fatty Liver Disease; Non-alcoholic Fatty Liver Disease,Fucoidan Use,0.0,0.0,,2021-04-13,2016-11,2018-03
NCT02875392,Non-alcoholic Fatty Liver Disease; Non-alcoholic Fatty Liver Disease,Placebo Pills,0.0,0.0,,2021-04-13,2016-11,2018-03
NCT04505553,"Appendix Carcinoma; Colon Carcinoma; Esophageal Carcinoma; Gastric Carcinoma; Liver and Intrahepatic Bile Duct Carcinoma; Malignant Digestive System Neoplasm; Pancreatic Carcinoma; Rectal Carcinoma; Small Intestinal Carcinoma; Anal Carcinoma; Digestive System Carcinoma; Digestive System Neuroendocrine Tumor; Pancreatic Neuroendocrine Tumor; Appendiceal Neoplasms; Colonic Neoplasms; Esophageal Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Gastrointestinal Neoplasms; Pancreatic Neoplasms; Rectal Neoplasms; Anus Neoplasms; Gastro-enteropancreatic neuroendocrine tumor; Adenoma, Islet Cell","Arm I (Acupuncture, Acupressure, Cryotherapy)",54.54545454545454,0.0,,2026-01-21,2021-06-01,2024-03-31
NCT04505553,"Appendix Carcinoma; Colon Carcinoma; Esophageal Carcinoma; Gastric Carcinoma; Liver and Intrahepatic Bile Duct Carcinoma; Malignant Digestive System Neoplasm; Pancreatic Carcinoma; Rectal Carcinoma; Small Intestinal Carcinoma; Anal Carcinoma; Digestive System Carcinoma; Digestive System Neuroendocrine Tumor; Pancreatic Neuroendocrine Tumor; Appendiceal Neoplasms; Colonic Neoplasms; Esophageal Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Gastrointestinal Neoplasms; Pancreatic Neoplasms; Rectal Neoplasms; Anus Neoplasms; Gastro-enteropancreatic neuroendocrine tumor; Adenoma, Islet Cell",Arm II (Cryotherapy),72.22222222222221,0.0,,2026-01-21,2021-06-01,2024-03-31
NCT02377947,"Hepatic Encephalopathy; Hepatic Encephalopathy; Lymphoma, Follicular",Patients With Cirrhosis (Grade 3 & 4 Per West Haven cr.),6.0,0.0,,2020-02-10,2015-12,2016-03
NCT01798134,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",DEB-TACE,76.0,40.0,,2016-10-03,2012-12,2015-03
NCT01075399,Head and Neck Cancer; Lung Cancer; Liver Cancer; Rectal Cancer; Cervical Cancer; Head and Neck Neoplasms; Lung Neoplasms; Liver Neoplasms; Rectal Neoplasms; Uterine Cervical Neoplasms; Hypoxia,[F 18]HX4,0.0,0.0,,2013-08-30,2010-02,2012-02
NCT01488487,"Advanced Adult Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasms",Everolimus + Pasireotide,100.0,25.0,,2016-04-07,2011-12,2015-03
NCT02330549,"Prediabetic State; Non-alcoholic Fatty Liver Disease; Type 2 Diabetes Mellitus; Prediabetic State; Non-alcoholic Fatty Liver Disease; Diabetes Mellitus, Type 2",Cenicriviroc 150 mg,50.0,0.0,,2019-10-11,2015-07-17,2016-09-08
NCT02330549,"Prediabetic State; Non-alcoholic Fatty Liver Disease; Type 2 Diabetes Mellitus; Prediabetic State; Non-alcoholic Fatty Liver Disease; Diabetes Mellitus, Type 2",Placebo,44.0,4.0,,2019-10-11,2015-07-17,2016-09-08
NCT01556490,Unresectable Hepatocellular Carcinoma,Sorafenib + Standard of Care,94.52554744525547,40.51094890510949,,2023-11-08,2012-03,2022-04-30
NCT01556490,Unresectable Hepatocellular Carcinoma,TheraSphere + Sorafenib + Standard of Care,91.30434782608695,45.410628019323674,,2023-11-08,2012-03,2022-04-30
NCT01639703,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Safety Set,4.761904761904762,0.0,,2017-07-13,2012-04,2014-10
NCT02704130,"Hepatocellular Carcinoma; Hepatoma; Liver Cancer, Adult; Liver Cell Carcinoma; Liver Cell Carcinoma, Adult; Carcinoma, Hepatocellular",MWA Monotherapy,0.0,0.0,,2022-04-22,2016-03,2018-01
NCT02704130,"Hepatocellular Carcinoma; Hepatoma; Liver Cancer, Adult; Liver Cell Carcinoma; Liver Cell Carcinoma, Adult; Carcinoma, Hepatocellular",TAE + MWA Combination Therapy,20.0,20.0,,2022-04-22,2016-03,2018-01
NCT01020812,"Carcinoma, Hepatocellular; Hepatobiliary Neoplasm; Liver Carcinoma; Carcinoma, Hepatocellular",SBRT and TACE,75.0,0.0,,2016-07-27,2009-09,2014-03
NCT05741372,Liver Cirrhosis; Liver Cirrhosis,Group 1: Healthy Participants,27.27272727272727,0.0,,2026-01-13,2023-09-07,2024-12-30
NCT05741372,Liver Cirrhosis; Liver Cirrhosis,Group 2: F4 Child-Turcotte-Pugh Class A (Child-Pugh A) Subjects (Compensated),27.27272727272727,0.0,,2026-01-13,2023-09-07,2024-12-30
NCT05741372,Liver Cirrhosis; Liver Cirrhosis,Group 3: F4 Child-Turcotte-Pugh Class B (Child-Pugh B) Subjects (Decompensated),0.0,0.0,,2026-01-13,2023-09-07,2024-12-30
NCT03298451,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Durva 1500 mg,77.0618556701031,29.63917525773196,,2026-03-20,2017-10-11,2026-08-27
NCT03298451,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Sora 400 mg,89.03743315508021,29.67914438502674,,2026-03-20,2017-10-11,2026-08-27
NCT03298451,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Treme 300 mg x1 Dose + Durva 1500 mg,86.08247422680412,40.4639175257732,,2026-03-20,2017-10-11,2026-08-27
NCT03298451,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Treme 75 mg x4 Doses + Durva 1500 mg,87.5,34.21052631578947,,2026-03-20,2017-10-11,2026-08-27
NCT04021043,Advanced Malignant Solid Neoplasm; Metastatic Carcinoma in the Liver; Metastatic Carcinoma in the Lung; Metastatic Malignant Neoplasm in the Thoracic Cavity; Metastatic Malignant Solid Neoplasm; Neoplasm Metastasis,Ipilimumab + BMS-986156 Arm (100 mg/kg),100.0,100.0,,2025-12-03,2019-08-19,2025-04-14
NCT04021043,Advanced Malignant Solid Neoplasm; Metastatic Carcinoma in the Liver; Metastatic Carcinoma in the Lung; Metastatic Malignant Neoplasm in the Thoracic Cavity; Metastatic Malignant Solid Neoplasm; Neoplasm Metastasis,Ipilimumab + BMS-986156 Arm (30 mg/kg),100.0,60.0,,2025-12-03,2019-08-19,2025-04-14
NCT04021043,Advanced Malignant Solid Neoplasm; Metastatic Carcinoma in the Liver; Metastatic Carcinoma in the Lung; Metastatic Malignant Neoplasm in the Thoracic Cavity; Metastatic Malignant Solid Neoplasm; Neoplasm Metastasis,Ipilimumab + BMS-986156 With SBRT Arm,100.0,50.0,,2025-12-03,2019-08-19,2025-04-14
NCT04021043,Advanced Malignant Solid Neoplasm; Metastatic Carcinoma in the Liver; Metastatic Carcinoma in the Lung; Metastatic Malignant Neoplasm in the Thoracic Cavity; Metastatic Malignant Solid Neoplasm; Neoplasm Metastasis,Nivolumab + BMS-986156 With SBRT Arm,100.0,45.0,,2025-12-03,2019-08-19,2025-04-14
NCT02460835,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Adaptive Radiation Therapy,87.01298701298701,7.792207792207792,,2023-11-15,2016-01-26,2022-01-20
NCT01239381,Solid Tumor; Liver Metastases,SBRT-Proton,95.55555555555556,0.0,,2025-09-30,2010-10-05,2017-09-01
NCT01005875,"Hepatocellular Carcinoma; Liver Cancer; Carcinoma, Hepatocellular; Liver Neoplasms",Radiation Followed by Sorafenib,20.0,20.0,,2017-05-10,2009-11,2013-06
NCT00956930,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Arm I (Radioembolization),100.0,25.0,,2022-11-21,2009-08,2016-07-15
NCT00956930,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Arm II (Transarterial Chemoembolization [TACE]),100.0,15.789473684210526,,2022-11-21,2009-08,2016-07-15
NCT03472586,Metastatic Malignant Neoplasm in the Liver; Metastatic Uveal Melanoma; Stage IV Uveal Melanoma AJCC v7; Uveal Melanoma,"Treatment (Ipilimumab, Nivolumab, Immunoembolization)",100.0,7.142857142857142,,2025-04-24,2018-05-02,2024-12-31
NCT00788697,Liver Neoplasms; Liver Neoplasms,Safety Population,16.023738872403563,1.483679525222552,,2017-12-12,2009-09,2013-07
NCT04152343,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Ablation Simulation Guidance,7.017543859649122,3.508771929824561,,2024-05-21,2019-12-07,2023-03-31
NCT02057874,"Adult Primary Hepatocellular Carcinoma; Advanced Adult Primary Liver Cancer; Localized Resectable Adult Primary Liver Cancer; Localized Unresectable Adult Primary Liver Cancer; Stage A Adult Primary Liver Cancer (BCLC); Stage B Adult Primary Liver Cancer (BCLC); Carcinoma, Hepatocellular",Diagnostic (3T MRI),0.0,0.0,,2018-07-11,2014-02,2015-12-04
NCT03755791,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Neoplasms; Carcinoma",Control Arm: Sorafenib,97.58454106280193,41.06280193236715,,2025-12-11,2018-06-10,2026-07-31
NCT03755791,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Neoplasms; Carcinoma",Experimental Arm: Cabozantinib + Atezolizumab,96.5034965034965,52.680652680652685,,2025-12-11,2018-06-10,2026-07-31
NCT03755791,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Neoplasms; Carcinoma",Single-Agent Cabozantinib,96.80851063829788,46.808510638297875,,2025-12-11,2018-06-10,2026-07-31
NCT00508872,Colorectal Liver Metastases,FOLFOX-B,100.0,,,2012-08-01,2005-11,2009-06
NCT01899261,"Adult Hepatocellular Carcinoma; Advanced Adult Hepatocellular Carcinoma; Localized Non-Resectable Adult Liver Carcinoma; Recurrent Adult Liver Carcinoma; Carcinoma, Hepatocellular",Treatment (SBRT),40.0,0.0,,2022-11-29,2010-10-07,2019-05
NCT00835679,Liver Metastases; Mucinous Adenocarcinoma of the Colon; Mucinous Adenocarcinoma of the Rectum; Recurrent Colon Cancer; Recurrent Rectal Cancer; Signet Ring Adenocarcinoma of the Colon; Signet Ring Adenocarcinoma of the Rectum; Stage IV Colon Cancer; Stage IV Rectal Cancer; Colonic Neoplasms; Rectal Neoplasms,No Treatment Cohort A,0.0,0.0,,2014-05-23,2009-12,2011-08
NCT01347333,"Liver Metastases; Hepatocellular Carcinoma; Intrahepatic Cholangiocarcinoma; Carcinoma, Hepatocellular; Cholangiocarcinoma",Liver Metastases,0.0,0.0,,2020-03-03,2008-09,2016-09
NCT02069041,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Ramucirumab + FOLFOX4,100.0,62.5,,2018-11-21,2014-04,2016-09
NCT00321594,"Adult Primary Hepatocellular Carcinoma; Advanced Adult Primary Liver Cancer; Localized Unresectable Adult Primary Liver Cancer; Recurrent Adult Primary Liver Cancer; Carcinoma, Hepatocellular","Phase II, MTD",0.0,0.0,,2017-11-06,2006-05,2012-10
NCT00855218,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Placebo + TACE,92.05298013245033,37.086092715231786,,2017-08-18,2009-03,2013-02
NCT00855218,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Sorafenib (Nexavar, BAY43-9006) + TACE",98.0392156862745,56.209150326797385,,2017-08-18,2009-03,2013-02
NCT02329860,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Apatinib,97.66536964980544,36.964980544747085,,2024-01-22,2014-03-26,2019-08-14
NCT02329860,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Placebo,84.61538461538461,23.076923076923077,,2024-01-22,2014-03-26,2019-08-14
NCT02548910,Liver Neoplasms; Hepatectomy; Liver Neoplasms,Control,38.70967741935484,3.225806451612903,,2021-03-18,2016-04,2018-03
NCT02548910,Liver Neoplasms; Hepatectomy; Liver Neoplasms,Phlebotomy,25.806451612903224,0.0,,2021-03-18,2016-04,2018-03
NCT02968810,"Cirrhosis; Hepatocellular Carcinoma; Fibrosis; Carcinoma, Hepatocellular",Group I (Simvastatin),85.71428571428571,10.714285714285714,,2026-03-25,2017-06-21,2026-12-23
NCT02968810,"Cirrhosis; Hepatocellular Carcinoma; Fibrosis; Carcinoma, Hepatocellular",Group II (Placebo),100.0,12.5,,2026-03-25,2017-06-21,2026-12-23
NCT03062358,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Parkinson Disease 4, Autosomal Dominant Lewy Body",Pembrolizumab First Course,90.96989966555184,25.418060200668897,,2025-09-30,2017-04-27,2024-10-15
NCT03062358,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Parkinson Disease 4, Autosomal Dominant Lewy Body",Pembrolizumab Second Course,100.0,8.333333333333332,,2025-09-30,2017-04-27,2024-10-15
NCT03062358,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Parkinson Disease 4, Autosomal Dominant Lewy Body",Placebo First Course,88.23529411764706,20.26143790849673,,2025-09-30,2017-04-27,2024-10-15
NCT04332419,Hepatic Malignancies,PET/CT & PET/MR,0.0,0.0,,2022-06-22,2020-03-03,2020-09-21
NCT00055692,"Adult Primary Hepatocellular Carcinoma; Localized Unresectable Adult Primary Liver Cancer; Recurrent Adult Primary Liver Cancer; Carcinoma, Hepatocellular",Treatment (Bevacizumab),89.13043478260869,47.82608695652174,,2016-02-29,2003-02,2009-12
NCT01839604,"Advanced Adult Hepatocellular Carcinoma; Hepatocellular Carcinoma Metastatic; Carcinoma, Hepatocellular",1.5 mg/kg,100.0,0.0,,2017-03-06,2013-05,2015-02
NCT01839604,"Advanced Adult Hepatocellular Carcinoma; Hepatocellular Carcinoma Metastatic; Carcinoma, Hepatocellular",2 mg/kg,100.0,28.57142857142857,,2017-03-06,2013-05,2015-02
NCT01839604,"Advanced Adult Hepatocellular Carcinoma; Hepatocellular Carcinoma Metastatic; Carcinoma, Hepatocellular",2.5 mg/kg,100.0,40.0,,2017-03-06,2013-05,2015-02
NCT01839604,"Advanced Adult Hepatocellular Carcinoma; Hepatocellular Carcinoma Metastatic; Carcinoma, Hepatocellular",3 mg/kg,100.0,26.666666666666668,,2017-03-06,2013-05,2015-02
NCT01839604,"Advanced Adult Hepatocellular Carcinoma; Hepatocellular Carcinoma Metastatic; Carcinoma, Hepatocellular",AZD9150 1mg/kg,100.0,0.0,,2017-03-06,2013-05,2015-02
NCT04194801,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Phase II: Fisogatinib (BLU-554) 600mg in Combination With Sugemalimab (CS1001) 1200mg,100.0,33.33333333333333,,2023-02-06,2019-12-16,2021-10-20
NCT04194801,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Phase Ib: Fisogatinib (BLU-554) 400mg in Combination With Sugemalimab (CS1001) 1200mg,100.0,25.0,,2023-02-06,2019-12-16,2021-10-20
NCT04194801,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Phase Ib: Fisogatinib (BLU-554) 600mg in Combination With Sugemalimab (CS1001) 1200mg,100.0,28.57142857142857,,2023-02-06,2019-12-16,2021-10-20
NCT02966223,HCC; Liver Cancer; Liver Neoplasms,MRI and HIDA Scan,0.0,0.0,,2020-09-25,2017-08-17,2020-04-24
NCT00003907,"Liver Cancer; Metastatic Cancer; Liver Neoplasms; Neoplasm Metastasis; Carcinoma, Hepatocellular",Hepatocellular Carcinoma,100.0,100.0,,2023-07-05,1999-12-15,2012-08
NCT00003907,"Liver Cancer; Metastatic Cancer; Liver Neoplasms; Neoplasm Metastasis; Carcinoma, Hepatocellular",Neuroendocrine Hepatic Metastases,100.0,96.7741935483871,,2023-07-05,1999-12-15,2012-08
NCT03041129,Polycystic Ovarian Syndrome; Obesity; Hepatic Steatosis; Polycystic Ovary Syndrome; Obesity; Fatty Liver,Untreated PCOS,0.0,0.0,,2024-04-17,2017-04-14,2018-09-29
NCT02315989,"Malignant Glioma; Hepatocellular Carcinoma; Head and Neck Malignant Tumor; Prostate Cancer; Glioma; Carcinoma, Hepatocellular; Prostatic Neoplasms",Safety,100.0,0.0,,2017-01-13,2014-08,2015-02
NCT01180959,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Erlotinib + Bevacizumab,90.9090909090909,0.0,,2022-11-07,2011-04-14,2021-05-19
NCT02013830,Liver Cancer; Liver Neoplasms,Bevacizumab/Capecitabine,97.77777777777777,33.33333333333333,,2014-06-06,2005-05,2008-03
NCT03092895,Advanced Primary Liver Cancer; Advanced Biliary Tract Carcinoma,Arm A：SHR-1210+Apatinib,100.0,50.0,,2026-01-29,2017-04-24,2021-03-31
NCT03092895,Advanced Primary Liver Cancer; Advanced Biliary Tract Carcinoma,Arm B：Cholangiocarcinoma（SHR-1210 + FOLFOX4 Q2W or SHR-1210 + GEMOX Q2W),100.0,63.04347826086957,,2026-01-29,2017-04-24,2021-03-31
NCT03092895,Advanced Primary Liver Cancer; Advanced Biliary Tract Carcinoma,Arm B：Hepatocellular Carcinoma(SHR-1210 + FOLFOX4 Q2W),100.0,58.82352941176471,,2026-01-29,2017-04-24,2021-03-31
NCT03092895,Advanced Primary Liver Cancer; Advanced Biliary Tract Carcinoma,Arm B：Others,100.0,66.66666666666666,,2026-01-29,2017-04-24,2021-03-31
NCT03163992,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Pembrolizumab,40.0,13.333333333333334,,2022-08-08,2017-12-26,2021-05-17
NCT00604721,"Adult Primary Hepatocellular Carcinoma; Advanced Adult Primary Liver Cancer; Localized Unresectable Adult Primary Liver Cancer; Recurrent Adult Primary Liver Cancer; Carcinoma, Hepatocellular",AZD6244 Treatment,42.10526315789473,42.10526315789473,,2014-05-28,2007-11,2012-06
NCT00253708,"Cancer; Neoplasms; Depression; Nausea; Vomiting; Pain; Carcinoma, Non-Small-Cell Lung; Stomach Neoplasms; Esophageal Neoplasms; Colonic Neoplasms; Carcinoma, Renal Cell; Urinary Bladder Neoplasms; Prostatic Neoplasms; Breast Neoplasms; Carcinoma, Ovarian Epithelial; Melanoma; Small Cell Lung Carcinoma; Carcinoma, Hepatocellular",Massage,0.0,0.0,,2017-08-07,2004-12-01,2013-01-01
NCT00253708,"Cancer; Neoplasms; Depression; Nausea; Vomiting; Pain; Carcinoma, Non-Small-Cell Lung; Stomach Neoplasms; Esophageal Neoplasms; Colonic Neoplasms; Carcinoma, Renal Cell; Urinary Bladder Neoplasms; Prostatic Neoplasms; Breast Neoplasms; Carcinoma, Ovarian Epithelial; Melanoma; Small Cell Lung Carcinoma; Carcinoma, Hepatocellular",No-touch Control,0.0,0.0,,2017-08-07,2004-12-01,2013-01-01
NCT00253708,"Cancer; Neoplasms; Depression; Nausea; Vomiting; Pain; Carcinoma, Non-Small-Cell Lung; Stomach Neoplasms; Esophageal Neoplasms; Colonic Neoplasms; Carcinoma, Renal Cell; Urinary Bladder Neoplasms; Prostatic Neoplasms; Breast Neoplasms; Carcinoma, Ovarian Epithelial; Melanoma; Small Cell Lung Carcinoma; Carcinoma, Hepatocellular",Usual Care,0.0,0.0,,2017-08-07,2004-12-01,2013-01-01
NCT00132041,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",All Patients,57.77777777777777,11.11111111111111,,2020-09-10,2005-12,2010-11
NCT03753789,"Cancer of the Liver; Liver Cancer; Neoplasms, Liver; Liver Neoplasms",Microwave Ablation With Ablation Confirmation Software,10.526315789473683,10.526315789473683,,2024-01-05,2019-11-05,2022-10-12
NCT00614913,"Liver Cancer; Hepatocellular Carcinoma; Liver Neoplasms; Carcinoma, Hepatocellular",Proton Beam Therapy,6.578947368421052,6.578947368421052,,2012-08-20,1998-05,2009-02
NCT05848947,"Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasm; Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasms",99mTc-MAA Injection,0.0,0.0,,2025-01-29,2023-04-25,2023-07-05
NCT01334710,Liver Cancer; Liver Neoplasms,Sorafenib and OSI-906,0.0,0.0,,2017-11-21,2011-03,2011-12
NCT00699816,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Control Group,40.869565217391305,3.4782608695652173,,2023-07-11,2008-07,2012-11
NCT00699816,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Immunotherapy Group,61.73913043478261,7.82608695652174,,2023-07-11,2008-07,2012-11
NCT00746590,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasms; Neoplasms",Prolarix Treatment Group,100.0,100.0,,2022-07-21,2008-09,2009-08
NCT00085410,"Adenocarcinoma of the Extrahepatic Bile Duct; Adenocarcinoma of the Gallbladder; Advanced Adult Primary Liver Cancer; Gastrointestinal Cancer; Localized Unresectable Adult Primary Liver Cancer; Recurrent Adult Primary Liver Cancer; Recurrent Extrahepatic Bile Duct Cancer; Recurrent Gallbladder Cancer; Unresectable Extrahepatic Bile Duct Cancer; Unresectable Gallbladder Cancer; Gastrointestinal Neoplasms; Carcinoma, Hepatocellular; Bile Duct Neoplasms; Gallbladder Neoplasms",Arm I,100.0,20.0,,2017-07-02,2004-01,2010-04
NCT00247676,Liver Neoplasms; Unresectable Hepatocellular Carcinoma; Liver Neoplasms,50 Milligram (mg) Sunitinib,100.0,64.86486486486487,,2010-02-18,2006-02,2009-02
NCT00587067,Hepatic Cancer; Liver Neoplasms; Neoplasms,Floxuridine + Dexamethasone,14.705882352941178,14.705882352941178,,2023-04-04,2003-06,2016-05-19
NCT03316872,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Pembrolizumab and Stereotactic Body Radiotherapy (SBRT),100.0,77.77777777777779,,2025-07-25,2018-02-15,2024-02-15
NCT00661622,Uveal Melanoma; Liver Metastases; Uveal Melanoma,Immunoembolization,100.0,11.538461538461538,,2025-05-16,2004-10,2012-06
NCT00661622,Uveal Melanoma; Liver Metastases; Uveal Melanoma,Plain Embolization,85.18518518518519,18.51851851851852,,2025-05-16,2004-10,2012-06
